set,media,pair_id,user_set_order,user_trial_order,user_id,user_larger,user_slider,slider_start,slider_clicks,clicks_3dd,start_time,end_time,block,system_time,trial_diff_with_block,stage,is_218_student,data_consent,user_age,user_gender,user_education,user_reason,user_unique,z,true_ratio,true_larger,q1_correct,q2_signed_error,q2_abs_error,q2_cm_error
set1,3dd,5,4,14,7753790e37138b699b994222c2cffb97,Both values are the same,100,33.475522859953344,1,2,1754314369.1968129,1754314386.1913376,3,1754313449.4792855,919.7175273895264,experiment,TRUE,TRUE,36-40,Male,Some Undergraduate Courses,Participation credit,"The Mummy, Brendon Frasier",50,1,Both values are the same,TRUE,0,0,-3
set1,3dd,6,4,15,7753790e37138b699b994222c2cffb97,m,94.5,79.27260205615312,1,3,1754314386.2067666,1754314405.911306,3,1754313449.4792855,936.7274811267853,experiment,TRUE,TRUE,36-40,Male,Some Undergraduate Courses,Participation credit,"The Mummy, Brendon Frasier",56.25,0.8888888888888888,m,TRUE,5.611111111111114,5.611111111111114,2.5200729699771336
set1,3dd,2,4,16,7753790e37138b699b994222c2cffb97,R,17.7,38.02858581766486,2,9,1754314405.9245014,1754314447.944837,3,1754313449.4792855,956.4452159404755,experiment,TRUE,TRUE,36-40,Male,Some Undergraduate Courses,Participation credit,"The Mummy, Brendon Frasier",50,0.6666666666666667,R,TRUE,-48.96666666666667,48.96666666666667,5.617406242054106
practice,2dd,8,1,1,162d8160c0340900ce122198c496bbe7,y,29.3478448875248,29.347844887524843,1,0,1754318692.5169847,1754318714.030981,17,1754318692.4987648,0.018219947814941406,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,TRUE,-37.31882177914187,37.31882177914187,5.226655788901208
practice,2dd,5,1,2,162d8160c0340900ce122198c496bbe7,F,67.8,67.06189550459385,3,0,1754318714.0417364,1754318731.8123682,17,1754318692.4987648,21.54297161102295,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",50,1,Both values are the same,FALSE,-32.2,32.2,5.014578464922892
practice,3dd,8,2,3,162d8160c0340900ce122198c496bbe7,y,21.2,15.905548189766705,1,3,1754318731.8243253,1754318803.1329722,17,1754318692.4987648,39.325560569763184,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,TRUE,-45.46666666666667,45.46666666666667,5.510698244774061
practice,3dd,5,2,4,162d8160c0340900ce122198c496bbe7,Both values are the same,99.4,24.431346752680838,2,2,1754318803.1459804,1754318822.1986823,17,1754318692.4987648,110.6472156047821,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",50,1,Both values are the same,TRUE,-0.5999999999999943,0.5999999999999943,-0.46394709975980153
set1,2dd,7,1,1,162d8160c0340900ce122198c496bbe7,Both values are the same,100,25.060011143796146,1,0,1754318803.1459804,1754318850.3298168,17,1754318692.4987648,110.6472156047821,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",64.28571428571428,0.7777777777777779,q,FALSE,22.222222222222214,22.222222222222214,4.482023609281133
set1,2dd,6,1,2,162d8160c0340900ce122198c496bbe7,M,19,32.334879343397915,1,0,1754318850.3440056,1754318857.920211,17,1754318692.4987648,157.84524083137512,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",56.25,0.8888888888888888,m,FALSE,-69.88888888888889,69.88888888888889,6.129569237567051
set1,2dd,8,1,3,162d8160c0340900ce122198c496bbe7,Y,75.3,3.7005641497671604,1,0,1754318857.931105,1754318865.8464034,17,1754318692.4987648,165.43234014511108,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,FALSE,8.633333333333326,8.633333333333326,3.130656358353659
set1,2dd,9,1,4,162d8160c0340900ce122198c496bbe7,A,19.7,78.29016570467502,1,0,1754318865.8576381,1754318877.5121195,17,1754318692.4987648,173.35887336730957,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",90,0.5555555555555556,A,TRUE,-35.855555555555554,35.855555555555554,5.169145557492799
set2,3dd,7,2,5,162d8160c0340900ce122198c496bbe7,q,72.9,73.8677604822442,3,1,1754318877.5411074,1754318891.6649415,17,1754318692.4987648,185.04234266281128,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",64.28571428571428,0.7777777777777779,q,TRUE,-4.87777777777778,4.87777777777778,2.322729369576602
set2,3dd,6,2,6,162d8160c0340900ce122198c496bbe7,Both values are the same,98.4,14.039821666665375,1,2,1754318891.6938453,1754318933.0284176,17,1754318692.4987648,199.19508051872253,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",56.25,0.8888888888888888,m,FALSE,9.51111111111112,9.51111111111112,3.268451028956709
set2,3dd,9,2,7,162d8160c0340900ce122198c496bbe7,a,18,1.36245081666857,1,0,1754318933.042275,1754318950.7923748,17,1754318692.4987648,240.54351019859314,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",90,0.5555555555555556,a,TRUE,-37.55555555555556,37.55555555555556,5.235748330839554
set2,3dd,8,2,8,162d8160c0340900ce122198c496bbe7,y,73.6,12.881825678050518,1,1,1754318950.8044758,1754318957.9675837,17,1754318692.4987648,258.3057110309601,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,TRUE,6.933333333333323,6.933333333333323,2.819327563723678
set1,3dd,9,3,9,162d8160c0340900ce122198c496bbe7,A,19,94.76852479856461,1,1,1754318957.9802158,1754318979.330272,17,1754318692.4987648,265.4814510345459,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",90,0.5555555555555556,A,TRUE,-36.55555555555556,36.55555555555556,5.196943584724781
set1,3dd,8,3,10,162d8160c0340900ce122198c496bbe7,y,71.5,55.392225831747055,1,1,1754318979.3413622,1754318987.8667839,17,1754318692.4987648,286.8425974845886,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,TRUE,4.833333333333329,4.833333333333329,2.309855262586786
set1,3dd,7,3,11,162d8160c0340900ce122198c496bbe7,q,13.7,89.15120768360794,1,1,1754318987.8798144,1754318993.7753265,17,1754318692.4987648,295.3810496330261,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",64.28571428571428,0.7777777777777779,q,TRUE,-64.07777777777778,64.07777777777778,6.004563812788369
set1,3dd,6,3,12,162d8160c0340900ce122198c496bbe7,m,19.7,64.61830870248377,4,1,1754318993.7878811,1754319009.472019,17,1754318692.4987648,301.2891163825989,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",56.25,0.8888888888888888,m,TRUE,-69.18888888888888,69.18888888888888,6.115072558699666
set2,2dd,7,4,13,162d8160c0340900ce122198c496bbe7,Q,70.8,61.22081484645605,1,0,1754319009.483973,1754319021.4286835,17,1754318692.4987648,316.98520827293396,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",64.28571428571428,0.7777777777777779,q,FALSE,-6.9777777777777885,6.9777777777777885,2.8283833489119763
set2,2dd,9,4,14,162d8160c0340900ce122198c496bbe7,A,15.9,4.260099888779223,1,0,1754319021.4405043,1754319031.892588,17,1754318692.4987648,328.9417395591736,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",90,0.5555555555555556,a,FALSE,-39.65555555555556,39.65555555555556,5.313991519164808
set2,2dd,6,4,15,162d8160c0340900ce122198c496bbe7,m,70.8,25.754079082980752,1,0,1754319031.9210794,1754319037.9802177,17,1754318692.4987648,339.42231464385986,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",56.25,0.8888888888888888,m,TRUE,-18.08888888888889,18.08888888888889,4.186967083194353
set2,2dd,8,4,16,162d8160c0340900ce122198c496bbe7,Y,20.2,24.716174160130322,1,0,1754319037.9922945,1754319051.388535,17,1754318692.4987648,345.49352979660034,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Not applicable,"My favorite movie is How to loose a guy in 10 Days, favorite actor is adam sandler",74.99999999999999,0.6666666666666667,y,FALSE,-46.46666666666667,46.46666666666667,5.542000034020743
practice,2dd,8,1,1,6b837d3f9effeaf0e296c34c12cf6390,y,65,65.95161461737007,6,0,1754334336.37484,1754334587.0443885,5,1754334336.3358223,0.039017677307128906,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,-1.6666666666666714,1.6666666666666714,0.8413022539809456
practice,2dd,9,1,2,6b837d3f9effeaf0e296c34c12cf6390,a,27,72.64933781698346,2,0,1754334587.0580711,1754334623.5855494,5,1754334336.3358223,250.72224879264832,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,90,0.5555555555555556,a,TRUE,-28.555555555555557,28.555555555555557,4.842001064864496
practice,3dd,8,2,3,6b837d3f9effeaf0e296c34c12cf6390,y,33.8,26.530259707942605,5,7,1754334623.5969467,1754334675.9333668,5,1754334336.3358223,287.2611243724823,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,-32.866666666666674,32.866666666666674,5.044029756421579
practice,3dd,9,2,4,6b837d3f9effeaf0e296c34c12cf6390,a,10.9,10.380103322677314,4,2,1754334675.9486341,1754334699.2400196,5,1754334336.3358223,339.61281180381775,practice,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,90,0.5555555555555556,a,TRUE,-44.65555555555556,44.65555555555556,5.484800521520775
set1,2dd,8,1,1,6b837d3f9effeaf0e296c34c12cf6390,y,90.1,10.120490984991193,3,0,1754334675.9486341,1754334730.6898038,5,1754334336.3358223,339.61281180381775,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,23.433333333333323,23.433333333333323,4.558165572222657
set1,2dd,5,1,2,6b837d3f9effeaf0e296c34c12cf6390,Both values are the same,100,60.34529432654381,1,0,1754334730.7067327,1754334742.9802318,5,1754334336.3358223,394.37091040611267,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,1,Both values are the same,TRUE,0,0,-3
set1,2dd,4,1,3,6b837d3f9effeaf0e296c34c12cf6390,h,90.5,38.62012233585119,1,0,1754334742.992927,1754334756.2028193,5,1754334336.3358223,406.6571047306061,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.8888888888888888,h,TRUE,1.6111111111111143,1.6111111111111143,0.7958592832197773
set1,2dd,3,1,4,6b837d3f9effeaf0e296c34c12cf6390,g,97.1,29.952087136916816,2,0,1754334756.2149365,1754334773.9320557,5,1754334336.3358223,419.879114151001,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.7777777777777779,g,TRUE,19.32222222222221,19.32222222222221,4.2814921949615945
set2,2dd,5,2,5,6b837d3f9effeaf0e296c34c12cf6390,Both values are the same,100,33.193643344566226,1,0,1754334773.9595227,1754334785.5102084,5,1754334336.3358223,437.6237003803253,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,1,Both values are the same,TRUE,0,0,-3
set2,2dd,4,2,6,6b837d3f9effeaf0e296c34c12cf6390,h,96.4,75.86508325766772,1,0,1754334785.5385654,1754334798.1057682,5,1754334336.3358223,449.2027430534363,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.8888888888888888,H,FALSE,7.51111111111112,7.51111111111112,2.93283809518328
set2,2dd,3,2,7,6b837d3f9effeaf0e296c34c12cf6390,g,76.2,55.273231863975525,5,0,1754334798.117321,1754334822.3246825,5,1754334336.3358223,461.781498670578,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.7777777777777779,g,TRUE,-1.5777777777777828,1.5777777777777828,0.767890167361111
set2,2dd,8,2,8,6b837d3f9effeaf0e296c34c12cf6390,y,13.4,30.072680953890085,1,0,1754334822.3397465,1754334834.6928794,5,1754334336.3358223,486.00392413139343,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,-53.26666666666667,53.26666666666667,5.738542679555741
set1,3dd,3,3,9,6b837d3f9effeaf0e296c34c12cf6390,g,68.6,83.9664182625711,4,5,1754334834.7058907,1754334891.4996192,5,1754334336.3358223,498.3700683116913,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.7777777777777779,g,TRUE,-9.177777777777791,9.177777777777791,3.217661564377043
set1,3dd,8,3,10,6b837d3f9effeaf0e296c34c12cf6390,y,65.6,40.261500026099384,1,4,1754334891.5117302,1754334921.334543,5,1754334336.3358223,555.1759078502655,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,-1.066666666666677,1.066666666666677,0.2529807411698835
set1,3dd,4,3,11,6b837d3f9effeaf0e296c34c12cf6390,h,77.1,85.20175127778202,3,5,1754334921.3471558,1754334949.894859,5,1754334336.3358223,585.0113334655762,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.8888888888888888,h,TRUE,-11.788888888888891,11.788888888888891,3.574572504305882
set1,3dd,5,3,12,6b837d3f9effeaf0e296c34c12cf6390,F,98.5,75.4925810964778,2,9,1754334949.9072602,1754334994.990036,5,1754334336.3358223,613.5714378356934,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,1,Both values are the same,FALSE,-1.5,1.5,0.7004397181410922
set2,3dd,4,4,13,6b837d3f9effeaf0e296c34c12cf6390,H,95.5,93.2444755686447,1,13,1754334995.0041907,1754335053.665112,5,1754334336.3358223,658.6683683395386,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.8888888888888888,H,TRUE,6.611111111111114,6.611111111111114,2.7519159356321783
set2,3dd,8,4,14,6b837d3f9effeaf0e296c34c12cf6390,y,65.4,31.00779640953988,7,6,1754335053.6768901,1754335097.0287657,5,1754334336.3358223,717.3410677909851,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,74.99999999999999,0.6666666666666667,y,TRUE,-1.2666666666666657,1.2666666666666657,0.4768136968655327
set2,3dd,5,4,15,6b837d3f9effeaf0e296c34c12cf6390,Both values are the same,100,92.4895646283403,1,7,1754335097.0393374,1754335123.929501,5,1754334336.3358223,760.7035150527954,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,1,Both values are the same,TRUE,0,0,-3
set2,3dd,3,4,16,6b837d3f9effeaf0e296c34c12cf6390,g,54.1,63.42292339541018,2,3,1754335123.9414818,1754335144.8551865,5,1754334336.3358223,787.6056594848633,experiment,TRUE,TRUE,19-25,Female,Some Undergraduate Courses,Participation credit,Crossfire Trail ,50,0.7777777777777779,g,TRUE,-23.677777777777784,23.677777777777784,4.573058040369292
practice,2dd,2,1,1,b3d0c390e5884a9772e3383254635def,r,90.6,26.301217614673078,7,0,1754424347.4802349,1754424471.126961,10,1754424347.4411802,0.03905463218688965,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,0.6666666666666667,r,TRUE,23.933333333333323,23.933333333333323,4.588464796627463
practice,2dd,3,1,2,b3d0c390e5884a9772e3383254635def,G,92.7,21.525855222716928,2,0,1754424471.1563008,1754424498.932379,10,1754424347.4411802,123.71512055397034,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,0.7777777777777779,G,TRUE,14.922222222222217,14.922222222222217,3.9114252791413775
practice,3dd,2,2,3,b3d0c390e5884a9772e3383254635def,r,53,68.7130693346262,1,9,1754424498.9435973,1754424550.02251,10,1754424347.4411802,151.50241708755493,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,0.6666666666666667,r,TRUE,-13.666666666666671,13.666666666666671,3.785724906086062
practice,3dd,3,2,4,b3d0c390e5884a9772e3383254635def,G,70.7,92.80183871742338,2,4,1754424550.0368826,1754424568.3408315,10,1754424347.4411802,202.59570240974426,practice,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,0.7777777777777779,G,TRUE,-7.077777777777783,7.077777777777783,2.8485533945236208
set2,3dd,4,1,1,b3d0c390e5884a9772e3383254635def,H,89.6,94.37980472575873,3,25,1754424550.0368826,1754424634.0389144,10,1754424347.4411802,202.59570240974426,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,0.8888888888888888,H,TRUE,0.7111111111111086,0.7111111111111086,-0.25823341956997703
set2,3dd,5,1,2,b3d0c390e5884a9772e3383254635def,Both values are the same,100,21.30969378631562,2,22,1754424634.0509753,1754424686.5811734,10,1754424347.4411802,286.6097950935364,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,50,1,Both values are the same,TRUE,0,0,-3
set2,3dd,7,1,3,b3d0c390e5884a9772e3383254635def,q,67.4,11.48496805690229,3,10,1754424686.5930207,1754424720.358774,10,1754424347.4411802,339.1518404483795,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,64.28571428571428,0.7777777777777779,q,TRUE,-10.37777777777778,10.37777777777778,3.39269903765756
set2,3dd,9,1,4,b3d0c390e5884a9772e3383254635def,a,53.6,0.3626349149271846,4,5,1754424720.3717508,1754424742.574247,10,1754424347.4411802,372.930570602417,experiment,TRUE,TRUE,19-25,Male,Some Undergraduate Courses,Participation credit,The Parent Trap,90,0.5555555555555556,a,TRUE,-1.9555555555555557,1.9555555555555557,1.0569688121290766
